State,Item,Cropping,FarmNum,Time,ExTemperature,OutInsolation,InTemperature,InHumidity,RemainCO2,SoilTemperature,Num
SanCheong,Strawberry,1,52,2020-06-23,29.5,222.0,33.0,71.6,372.0,27.9,2
SanCheong,Strawberry,1,52,2020-06-23,28.2,111.0,29.3,76.3,366.0,28.0,2
SanCheong,Strawberry,1,52,2020-06-23,26.6,23.0,27.2,82.0,361.0,27.6,2
SanCheong,Strawberry,1,52,2020-06-23,25.3,0.0,25.6,85.5,358.0,26.9,2
SanCheong,Strawberry,1,52,2020-06-23,23.2,0.0,23.9,89.4,377.0,26.3,2
SanCheong,Strawberry,1,52,2020-06-23,22.1,0.0,22.4,92.2,383.0,25.7,2
SanCheong,Strawberry,1,52,2020-06-23,20.9,0.0,21.5,94.4,396.0,25.0,2
SanCheong,Strawberry,1,52,2020-06-24,20.2,0.0,21.1,95.2,407.0,24.3,2
SanCheong,Strawberry,1,52,2020-06-24,20.1,0.0,20.9,95.6,410.0,23.7,2
SanCheong,Strawberry,1,52,2020-06-24,20.0,0.0,21.0,95.6,412.0,23.3,2
SanCheong,Strawberry,1,52,2020-06-24,20.1,0.0,21.0,95.2,417.0,22.9,2
SanCheong,Strawberry,1,52,2020-06-24,20.0,0.0,20.8,95.2,416.0,22.6,2
SanCheong,Strawberry,1,52,2020-06-24,20.0,0.0,20.9,95.4,419.0,22.3,2
SanCheong,Strawberry,1,52,2020-06-24,20.1,26.0,21.0,95.5,421.0,22.1,2
SanCheong,Strawberry,1,52,2020-06-24,20.6,49.0,21.8,93.7,409.0,22.1,2
SanCheong,Strawberry,1,52,2020-06-24,20.9,32.0,21.9,93.6,404.0,22.2,2
SanCheong,Strawberry,1,52,2020-06-24,22.1,318.0,26.2,83.6,393.0,22.4,2
SanCheong,Strawberry,1,52,2020-06-24,23.2,134.0,27.3,86.8,378.0,23.4,2
SanCheong,Strawberry,1,52,2020-06-24,23.1,154.0,25.5,88.0,356.0,24.0,2
SanCheong,Strawberry,1,52,2020-06-24,22.8,157.0,25.7,90.0,351.0,23.8,2
SanCheong,Strawberry,1,52,2020-06-24,23.4,97.0,25.9,90.5,349.0,24.1,2
SanCheong,Strawberry,1,52,2020-06-24,23.6,99.0,25.5,91.5,338.0,24.0,2
SanCheong,Strawberry,1,52,2020-06-24,23.4,114.0,25.5,92.3,333.0,24.0,2
SanCheong,Strawberry,1,52,2020-06-24,22.3,40.0,23.9,93.2,333.0,23.8,2
SanCheong,Strawberry,1,52,2020-06-24,21.7,29.0,24.3,93.6,340.0,23.5,2
SanCheong,Strawberry,1,52,2020-06-24,21.7,11.0,24.1,94.8,346.0,23.7,2
SanCheong,Strawberry,1,52,2020-06-24,21.6,8.0,23.9,95.2,352.0,23.8,2
SanCheong,Strawberry,1,52,2020-06-24,21.5,0.0,23.2,96.7,349.0,23.6,2
SanCheong,Strawberry,1,52,2020-06-24,21.5,0.0,22.7,98.3,352.0,23.4,2
SanCheong,Strawberry,1,52,2020-06-24,21.5,0.0,22.6,98.3,356.0,23.3,2
SanCheong,Strawberry,1,52,2020-06-24,21.5,0.0,22.5,98.3,353.0,23.2,2
SanCheong,Strawberry,1,52,2020-06-25,21.6,0.0,22.6,98.3,362.0,23.2,2
SanCheong,Strawberry,1,52,2020-06-25,21.6,0.0,22.8,98.3,375.0,23.1,2
SanCheong,Strawberry,1,52,2020-06-25,21.7,0.0,22.8,98.3,381.0,23.1,2
SanCheong,Strawberry,1,52,2020-06-25,21.8,0.0,22.8,98.3,381.0,23.0,2
SanCheong,Strawberry,1,52,2020-06-25,21.8,0.0,22.9,98.3,393.0,23.0,2
SanCheong,Strawberry,1,52,2020-06-25,21.9,0.0,23.0,98.3,398.0,23.0,2
SanCheong,Strawberry,1,52,2020-06-25,22.0,17.0,23.2,98.0,395.0,23.0,2
SanCheong,Strawberry,1,52,2020-06-25,22.3,58.0,24.1,96.6,390.0,23.2,2
SanCheong,Strawberry,1,52,2020-06-25,22.5,70.0,25.3,95.4,385.0,23.7,2
SanCheong,Strawberry,1,52,2020-06-25,22.7,125.0,25.3,91.5,367.0,24.0,2
SanCheong,Strawberry,1,52,2020-06-25,23.6,147.0,27.4,88.7,370.0,24.4,2
SanCheong,Strawberry,1,52,2020-06-25,25.7,534.0,32.8,83.4,383.0,25.5,2
SanCheong,Strawberry,1,52,2020-06-25,25.4,258.0,28.9,87.5,374.0,25.9,2
SanCheong,Strawberry,1,52,2020-06-25,24.6,301.0,28.3,89.3,367.0,25.5,2
SanCheong,Strawberry,1,52,2020-06-25,24.4,61.0,26.0,92.0,373.0,25.3,2
SanCheong,Strawberry,1,52,2020-06-25,23.8,96.0,25.6,93.4,368.0,25.0,2
SanCheong,Strawberry,1,52,2020-06-25,23.7,64.0,25.7,92.7,364.0,24.8,2
SanCheong,Strawberry,1,52,2020-06-25,23.9,81.0,26.0,93.1,360.0,25.0,2
SanCheong,Strawberry,1,52,2020-06-25,23.8,38.0,25.2,93.8,362.0,25.0,2
SanCheong,Strawberry,1,52,2020-06-25,23.8,7.0,24.8,94.5,365.0,24.7,2
SanCheong,Strawberry,1,52,2020-06-25,23.3,0.0,24.3,95.8,376.0,24.4,2
SanCheong,Strawberry,1,52,2020-06-25,22.9,0.0,24.1,96.4,382.0,24.3,2
SanCheong,Strawberry,1,52,2020-06-25,22.7,0.0,23.6,95.9,381.0,24.3,2
SanCheong,Strawberry,1,52,2020-06-25,22.5,0.0,23.2,93.9,354.0,24.1,2
SanCheong,Strawberry,1,52,2020-06-26,21.7,0.0,22.7,94.6,370.0,23.9,2
SanCheong,Strawberry,1,52,2020-06-26,21.2,0.0,22.5,95.9,384.0,23.6,2
SanCheong,Strawberry,1,52,2020-06-26,21.2,0.0,22.4,96.2,388.0,23.3,2
SanCheong,Strawberry,1,52,2020-06-26,20.8,0.0,21.7,96.8,382.0,23.0,2
SanCheong,Strawberry,1,52,2020-06-26,20.5,0.0,21.3,97.0,394.0,22.7,2
SanCheong,Strawberry,1,52,2020-06-26,20.0,0.0,20.5,96.9,390.0,22.4,2
SanCheong,Strawberry,1,52,2020-06-26,19.9,14.0,20.6,96.0,382.0,22.0,2
SanCheong,Strawberry,1,52,2020-06-26,21.0,218.0,23.2,90.0,370.0,21.8,2
SanCheong,Strawberry,1,52,2020-06-26,24.8,476.0,29.1,76.0,351.0,22.7,2
SanCheong,Strawberry,1,52,2020-06-26,25.3,623.0,32.1,76.3,382.0,24.7,2
SanCheong,Strawberry,1,52,2020-06-26,26.3,818.0,31.9,75.1,355.0,26.3,2
SanCheong,Strawberry,1,52,2020-06-26,26.4,865.0,31.2,76.9,355.0,27.4,2
SanCheong,Strawberry,1,52,2020-06-26,27.0,907.0,32.1,75.4,366.0,28.6,2
SanCheong,Strawberry,1,52,2020-06-26,27.9,900.0,34.6,73.8,376.0,30.6,2
SanCheong,Strawberry,1,52,2020-06-26,28.2,592.0,35.0,72.1,372.0,32.4,2
SanCheong,Strawberry,1,52,2020-06-26,29.6,730.0,35.5,73.2,378.0,33.8,2
SanCheong,Strawberry,1,52,2020-06-26,29.6,578.0,34.2,75.4,378.0,34.7,2
SanCheong,Strawberry,1,52,2020-06-26,29.8,380.0,35.7,71.0,372.0,34.9,2
SanCheong,Strawberry,1,52,2020-06-26,29.5,214.0,33.2,74.7,371.0,34.5,2
SanCheong,Strawberry,1,52,2020-06-26,27.5,35.0,29.2,83.4,366.0,33.0,2
SanCheong,Strawberry,1,52,2020-06-26,25.8,0.0,26.8,89.1,375.0,31.1,2
SanCheong,Strawberry,1,52,2020-06-26,23.8,0.0,24.9,92.6,384.0,29.7,2
SanCheong,Strawberry,1,52,2020-06-26,23.6,0.0,24.4,92.9,381.0,28.7,2
SanCheong,Strawberry,1,52,2020-06-26,22.9,0.0,23.6,94.7,382.0,27.8,2
SanCheong,Strawberry,1,52,2020-06-27,22.0,0.0,22.9,95.4,378.0,26.6,2
SanCheong,Strawberry,1,52,2020-06-27,20.9,0.0,22.0,95.7,401.0,26.0,2
SanCheong,Strawberry,1,52,2020-06-27,20.3,0.0,21.2,96.9,412.0,25.2,2
SanCheong,Strawberry,1,52,2020-06-27,19.9,0.0,20.9,96.7,405.0,24.6,2
SanCheong,Strawberry,1,52,2020-06-27,19.9,0.0,20.8,97.7,410.0,24.0,2
SanCheong,Strawberry,1,52,2020-06-27,19.5,0.0,20.6,97.7,411.0,23.4,2
SanCheong,Strawberry,1,52,2020-06-27,19.6,23.0,20.9,97.0,414.0,23.0,2
SanCheong,Strawberry,1,52,2020-06-27,19.8,73.0,21.6,96.3,400.0,22.9,2
SanCheong,Strawberry,1,52,2020-06-27,20.9,303.0,23.7,91.1,394.0,22.9,2
SanCheong,Strawberry,1,52,2020-06-27,23.9,584.0,27.0,84.4,383.0,23.6,2
SanCheong,Strawberry,1,52,2020-06-27,25.5,336.0,29.3,81.7,373.0,25.3,2
SanCheong,Strawberry,1,52,2020-06-27,26.9,683.0,32.1,77.1,366.0,27.0,2
SanCheong,Strawberry,1,52,2020-06-27,27.8,540.0,34.6,73.0,374.0,29.2,2
SanCheong,Strawberry,1,52,2020-06-27,29.7,742.0,34.3,74.4,366.0,30.4,2
SanCheong,Strawberry,1,52,2020-06-27,29.3,922.0,36.7,74.4,370.0,31.5,2
SanCheong,Strawberry,1,52,2020-06-27,30.6,809.0,36.6,73.2,378.0,32.1,2
SanCheong,Strawberry,1,52,2020-06-27,30.0,539.0,34.4,75.3,374.0,33.0,2
SanCheong,Strawberry,1,52,2020-06-27,30.0,480.0,34.9,74.4,368.0,32.4,2
SanCheong,Strawberry,1,52,2020-06-27,28.8,170.0,31.6,79.5,366.0,31.2,2
SanCheong,Strawberry,1,52,2020-06-27,28.3,84.0,30.4,81.8,363.0,30.8,2
SanCheong,Strawberry,1,52,2020-06-27,24.9,0.0,26.2,90.6,383.0,30.1,2
SanCheong,Strawberry,1,52,2020-06-27,24.0,0.0,25.0,93.6,387.0,28.9,2
